,personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,fullName
5225,1627988,Myke,Henry,1992-12-23,DePaul,USA,78.0,210.0,False,True,False,2016.0,,,Myke Henry
5226,1628021,David,Nwaba,1993-01-14,Cal Poly,USA,77.0,1628021.0,True,True,False,-22.0,-22.0,-22.0,David Nwaba
5227,1628035,Alfonzo,McKinnie,1992-09-17,Wisconsin-Green Bay,USA,79.0,215.0,False,True,False,-1.0,-1.0,-1.0,Alfonzo McKinnie
5228,1628041,Vashil,Fernandez,,,,,,,,,,,,Vashil Fernandez
5229,1628070,Jordan,Loyd,1993-07-27,Indianapolis,USA,76.0,210.0,True,False,False,-1.0,-1.0,-1.0,Jordan Loyd
5230,1628174,Alex,Hamilton,,,,,,,,,,,,Alex Hamilton
5231,1628176,LaDontae,Henton,,,,,,,,,,,,LaDontae Henton
5232,1628221,Gabe,York,1993-08-02,Arizona,USA,75.0,190.0,True,False,False,-1.0,-1.0,-1.0,Gabe York
5233,1628238,Paris,Bass,1995-08-29,Detroit Mercy,USA,80.0,200.0,False,True,False,-1.0,-1.0,-1.0,Paris Bass
5234,1628241,Devin,Williams,,,,,,,,,,,,Devin Williams
5235,1628249,Mitchell,Creek,1992-04-27,,Australia,78.0,225.0,True,True,False,-1.0,-1.0,-1.0,Mitchell Creek
5236,1628365,Markelle,Fultz,1998-05-29,Washington,USA,76.0,209.0,True,False,False,2017.0,1.0,1.0,Markelle Fultz
5237,1628366,Lonzo,Ball,,,,,,False,False,False,,,,Lonzo Ball
5238,1628367,Josh,Jackson,1997-02-10,Kansas,USA,80.0,207.0,True,True,False,2017.0,1.0,4.0,Josh Jackson
5239,1628368,De'Aaron,Fox,,,,,,False,False,False,,,,De'Aaron Fox
5240,1628369,Jayson,Tatum,,,,,,False,False,False,,,,Jayson Tatum
5241,1628370,Malik,Monk,,,,,,False,False,False,,,,Malik Monk
5242,1628371,Jonathan,Isaac,,,,,,False,True,False,,,,Jonathan Isaac
5243,1628372,Dennis,Smith Jr.,1997-11-25,North Carolina State,USA,74.0,205.0,True,False,False,2017.0,1.0,9.0,Dennis Smith Jr
5244,1628373,Frank,Ntilikina,1998-07-28,Strasbourg IG,France,76.0,200.0,True,False,False,2017.0,1.0,8.0,Frank Ntilikina
5245,1628374,Lauri,Markkanen,,,,,,False,False,False,,,,Lauri Markkanen
5246,1628378,Donovan,Mitchell,,,,,,False,False,False,,,,Donovan Mitchell
5247,1628379,Luke,Kennard,,,,,,True,False,False,,,,Luke Kennard
5248,1628380,Zach,Collins,,,,,,False,False,True,,,,Zach Collins
5249,1628381,John,Collins,,,,,,False,True,False,,,,John Collins
5250,1628382,Justin,Jackson,1995-03-28,North Carolina,USA,80.0,1628382.0,False,False,False,2017.0,1.0,15.0,Justin Jackson
5251,1628383,Justin,Patton,1997-06-14,Creighton,USA,83.0,241.0,False,False,True,2017.0,1.0,16.0,Justin Patton
5252,1628384,OG,Anunoby,,,,,,False,False,False,,,,OG Anunoby
5253,1628385,Harry,Giles III,1998-04-22,Duke,USA,83.0,240.0,False,True,True,2017.0,1.0,20.0,Harry Giles III
5254,1628386,Jarrett,Allen,,,,,,False,False,False,,,,Jarrett Allen
5255,1628387,Ike,Anigbogu,1998-10-16,UCLA,USA,82.0,250.0,False,False,True,2017.0,2.0,47.0,Ike Anigbogu
5256,1628388,T.J.,Leaf,1997-04-30,UCLA,USA,82.0,222.0,False,True,False,2017.0,1.0,18.0,TJ Leaf
5257,1628389,Bam,Adebayo,,,,,,False,False,False,,,,Bam Adebayo
5258,1628390,Terrance,Ferguson,1998-05-17,,USA,78.0,190.0,True,False,False,2017.0,1.0,21.0,Terrance Ferguson
5259,1628391,D.J.,Wilson,1996-02-19,Michigan,USA,82.0,231.0,False,True,False,2017.0,1.0,17.0,DJ Wilson
5260,1628392,Isaiah,Hartenstein,1998-05-05,Zalgiris,Germany,84.0,250.0,False,True,True,2017.0,2.0,43.0,Isaiah Hartenstein
5261,1628393,Jawun,Evans,1996-07-26,Oklahoma State,USA,72.0,1628393.0,True,False,False,2017.0,2.0,39.0,Jawun Evans
5262,1628394,Anzejs,Pasecniks,1995-12-20,Gran Canaria,Latvia,85.0,229.0,False,True,True,2017.0,1.0,25.0,Anzejs Pasecniks
5263,1628395,Jordan,Bell,1995-01-07,Oregon,USA,79.0,216.0,False,True,False,2017.0,2.0,38.0,Jordan Bell
5264,1628396,Tony,Bradley,1998-01-08,North Carolina,USA,83.0,248.0,False,True,True,2017.0,1.0,28.0,Tony Bradley
5265,1628397,Ivan,Rabb,1997-02-04,California,USA,82.0,1628397.0,False,True,False,2017.0,2.0,35.0,Ivan Rabb
5266,1628398,Kyle,Kuzma,,,,,,False,False,False,,,,Kyle Kuzma
5267,1628399,Tyler,Lydon,1996-04-09,Syracuse,USA,82.0,225.0,False,True,False,2017.0,1.0,24.0,Tyler Lydon
5268,1628400,Semi,Ojeleye,1994-12-05,Southern Methodist,USA,78.0,240.0,False,True,False,2017.0,2.0,37.0,Semi Ojeleye
5269,1628401,Derrick,White,,,,,,False,False,False,,,,Derrick White
5270,1628402,Frank,Jackson,1998-05-04,Duke,USA,75.0,205.0,True,False,False,2017.0,2.0,31.0,Frank Jackson
5271,1628403,Caleb,Swanigan,1997-04-18,Purdue,USA,81.0,260.0,False,True,False,2017.0,1.0,26.0,Caleb Swanigan
5272,1628404,Josh,Hart,,,,,,False,False,False,,,,Josh Hart
5273,1628405,Johnathan,Motley,1995-05-04,Baylor,USA,80.0,230.0,False,True,False,-1.0,-1.0,-1.0,Johnathan Motley
5274,1628407,Dwayne,Bacon,1995-08-30,Florida State,USA,78.0,221.0,True,True,False,2017.0,2.0,40.0,Dwayne Bacon
5275,1628408,PJ,Dozier,,,,,,,,,,,,PJ Dozier
5276,1628409,Alec,Peters,1995-04-13,Valparaiso,USA,81.0,235.0,False,True,False,2017.0,2.0,54.0,Alec Peters
5277,1628410,Edmond,Sumner,1995-12-31,Xavier,USA,76.0,196.0,True,False,False,2017.0,2.0,52.0,Edmond Sumner
5278,1628411,Wes,Iwundu,1994-12-20,Kansas State,USA,78.0,195.0,False,True,False,2017.0,2.0,33.0,Wes Iwundu
5279,1628412,Frank,Mason III,1994-04-03,Kansas,USA,71.0,190.0,True,False,False,2017.0,2.0,34.0,Frank Mason III
5280,1628413,Jonah,Bolden,1996-01-02,UCLA,Australia,80.0,225.0,False,True,False,2017.0,2.0,36.0,Jonah Bolden
5281,1628414,Sindarius,Thornwell,1994-11-15,South Carolina,USA,76.0,215.0,True,False,False,2017.0,2.0,48.0,Sindarius Thornwell
5282,1628415,Dillon,Brooks,,,,,,False,False,False,,,,Dillon Brooks
5283,1628416,Tyler,Dorsey,1996-02-18,Oregon,USA,76.0,180.0,True,False,False,2017.0,2.0,41.0,Tyler Dorsey
5284,1628417,Jaron,Blossomgame,1993-09-16,Clemson,USA,80.0,220.0,False,True,False,2017.0,2.0,59.0,Jaron Blossomgame
5285,1628418,Thomas,Bryant,,,,,,False,False,True,,,,Thomas Bryant
5286,1628419,Cameron,Oliver,1996-07-11,Nevada,USA,80.0,239.0,False,True,False,-1.0,-1.0,-1.0,Cameron Oliver
5287,1628420,Monte,Morris,,,,,,,,,,,,Monte Morris
5288,1628421,Devin,Robinson,1995-03-07,Florida,USA,80.0,200.0,False,True,False,2017.0,,,Devin Robinson
5289,1628422,Damyean,Dotson,1994-05-06,Houston,USA,77.0,210.0,True,False,False,2017.0,2.0,44.0,Damyean Dotson
5290,1628424,Kobi,Simmons,1997-07-04,Arizona,USA,77.0,1628424.0,False,False,False,-22.0,-22.0,-22.0,Kobi Simmons
5291,1628425,Sterling,Brown,1995-02-10,Southern Methodist,USA,77.0,219.0,True,True,False,2017.0,2.0,46.0,Sterling Brown
5292,1628426,Sasha,Vezenkov,1995-08-06,,Bulgaria,80.0,225.0,False,True,False,2017.0,2.0,57.0,Sasha Vezenkov
5293,1628427,Vlatko,Cancar,,,,,,,,,,,,Vlatko Cancar
5294,1628429,Charles,Cooke,1994-07-01,University of Dayton,USA,77.0,196.0,True,False,False,-1.0,-1.0,-1.0,Charles Cooke
5295,1628430,Nigel,Williams-Goss,1994-09-16,Gonzaga,USA,74.0,190.0,True,False,False,2017.0,2.0,55.0,Nigel Williams-Goss
5296,1628431,V.J.,Beachem,,,,,,,,,,,,VJ Beachem
5297,1628432,Davon,Reed,1995-06-11,Miami,USA,77.0,206.0,True,False,False,2017.0,2.0,32.0,Davon Reed
5298,1628433,L.J.,Peak,,,,,,,,,,,,LJ Peak
5299,1628435,Chance,Comanche,1996-04-14,Arizona,USA,82.0,1628435.0,False,False,False,-22.0,-22.0,-22.0,Chance Comanche
5300,1628436,Luke,Kornet,,,,,,False,False,False,,,,Luke Kornet
5301,1628437,George,de Paula,,,,,,,,,,,,George de Paula
5302,1628439,Isaiah,Hicks,1994-07-24,North Carolina,USA,81.0,230.0,False,True,False,-1.0,-1.0,-1.0,Isaiah Hicks
5303,1628443,Kadeem,Allen,1993-01-15,Arizona,USA,73.0,200.0,True,False,False,2017.0,2.0,53.0,Kadeem Allen
5304,1628444,Jabari,Bird,1994-07-03,California,USA,78.0,198.0,True,False,False,2017.0,2.0,56.0,Jabari Bird
5305,1628448,Kavell,Bigby-Williams,,,,,,,,,,,,Kavell Bigby-Williams
5306,1628449,Chris,Boucher,,,,,,,,,,,,Chris Boucher
5307,1628450,Eric,Mika,1995-01-05,Brigham Young,USA,82.0,1628450.0,False,False,False,-22.0,-22.0,-22.0,Eric Mika
5308,1628451,Jacob,Wiley,1994-09-04,Eastern Washington,USA,80.0,223.0,False,True,False,-1.0,-1.0,-1.0,Jacob Wiley
5309,1628452,Kennedy,Meeks,,,,,,,,,,,,Kennedy Meeks
5310,1628453,Melo,Trimble,,,,,,,,,,,,Melo Trimble
5311,1628454,Mike,Young,,,,,,,,,,,,Mike Young
5312,1628455,Mike,James,1990-08-18,Lamar,USA,73.0,175.0,True,False,False,-1.0,-1.0,-1.0,Mike James
5313,1628456,Jeremy,Morgan,,,,,,,,,,,,Jeremy Morgan
5314,1628460,Bronson,Koenig,,,,,,,,,,,,Bronson Koenig
5315,1628462,Milos,Teodosic,1987-03-19,CSKA Moscow,Serbia,77.0,196.0,True,False,False,-1.0,-1.0,-1.0,Milos Teodosic
5316,1628463,Tyler,Cavanaugh,1994-02-09,George Washington,USA,81.0,238.0,False,True,False,-1.0,-1.0,-1.0,Tyler Cavanaugh
5317,1628464,Daniel,Theis,,,,,,,,,,,,Daniel Theis
5318,1628467,Maxi,Kleber,,,,,,,,,,,,Maxi Kleber
5319,1628469,Antonio,Blakeney,1996-10-04,Louisiana State,USA,76.0,192.0,True,False,False,-1.0,-1.0,-1.0,Antonio Blakeney
5320,1628470,Torrey,Craig,1990-12-19,South Carolina Upstate,USA,79.0,221.0,False,True,False,-1.0,-1.0,-1.0,Torrey Craig
5321,1628473,Yakuba,Ouattara,,,,,,,,,,,,Yakuba Ouattara
5322,1628475,Matt,Williams Jr.,1993-10-14,Central Florida,USA,77.0,210.0,True,False,False,-1.0,-1.0,-1.0,Matt Williams Jr
5323,1628476,Derrick,Walton Jr.,1995-04-03,Michigan,USA,72.0,185.0,True,False,False,-1.0,-1.0,-1.0,Derrick Walton Jr
5324,1628477,Landry,Nnoko,,,,,,,,,,,,Landry Nnoko
5325,1628491,Derek,Willis,,,,,,,,,,,,Derek Willis
5326,1628492,Gian,Clavell,1993-11-26,Colorado State,Puerto Rico,76.0,185.0,True,False,False,-1.0,-1.0,-1.0,Gian Clavell
5327,1628493,Mangok,Mathiang,1992-10-08,Louisville,Australia,82.0,230.0,False,True,True,-1.0,-1.0,-1.0,Mangok Mathiang
5328,1628494,T.J.,Williams,,,,,,,,,,,,TJ Williams
5329,1628495,Milton,Doyle,1993-10-31,Loyola (IL),USA,76.0,180.0,True,False,False,2017.0,,,Milton Doyle
5330,1628496,Jeremy,Senglin,,,,,,,,,,,,Jeremy Senglin
5331,1628499,Antonius,Cleveland,1994-02-02,Southeast Missouri,USA,77.0,1628499.0,True,False,False,-22.0,-22.0,-22.0,Antonius Cleveland
5332,1628500,Ben,Moore,1995-05-13,Southern Methodist,USA,80.0,220.0,False,True,False,-1.0,-1.0,-1.0,Ben Moore
5333,1628502,Nigel,Hayes,1994-12-16,Wisconsin,USA,79.0,254.0,False,True,False,-1.0,-1.0,-1.0,Nigel Hayes
5334,1628503,Jamel,Artis,1993-01-12,Pittsburgh,USA,79.0,213.0,True,False,False,-1.0,-1.0,-1.0,Jamel Artis
5335,1628504,Xavier,Rathan-Mayes,1994-04-29,Florida State,Canada,76.0,208.0,True,False,False,2017.0,,,Xavier Rathan-Mayes
5336,1628505,Troy,Caupain,1995-11-29,Cincinnati,USA,76.0,210.0,True,False,False,-1.0,-1.0,-1.0,Troy Caupain
5337,1628506,London,Perrantes,1994-10-03,Virginia,USA,74.0,190.0,True,False,False,2017.0,,,London Perrantes
5338,1628510,Andrew,White III,1993-06-16,Syracuse,USA,79.0,210.0,False,True,False,2017.0,,,Andrew White III
5339,1628511,James,Blackmon Jr.,,,,,,,,,,,,James Blackmon Jr
5340,1628512,Matt,Jones,,,,,,,,,,,,Matt Jones
5341,1628513,Naz,Mitrou-Long,1993-08-03,Iowa State,Canada,75.0,218.0,True,False,False,-1.0,-1.0,-1.0,Naz Mitrou-Long
5342,1628514,Peter,Jok,,,,,,,,,,,,Peter Jok
5343,1628515,Isaiah,Briscoe,1996-04-13,Kentucky,USA,75.0,215.0,True,False,False,-1.0,-1.0,-1.0,Isaiah Briscoe
5344,1628516,Terry,Henderson,,,,,,,,,,,,Terry Henderson
5345,1628517,Luke,Petrasek,,,,,,,,,,,,Luke Petrasek
5346,1628518,Amile,Jefferson,1993-05-07,Duke,USA,81.0,1628518.0,False,False,False,-22.0,-22.0,-22.0,Amile Jefferson
5347,1628528,Ike,Iroegbu,,,,,,,,,,,,Ike Iroegbu
5348,1628535,Jordan,Mathews,,,,,,,,,,,,Jordan Mathews
5349,1628537,Jaylen,Morris,1995-09-19,Molloy,USA,77.0,185.0,True,False,False,-1.0,-1.0,-1.0,Jaylen Morris
5350,1628539,Mychal,Mulder,1994-06-12,Kentucky,Canada,75.0,1628539.0,True,False,False,-22.0,-22.0,-22.0,Mychal Mulder
5351,1628554,Isaac,Hamilton,,,,,,,,,,,,Isaac Hamilton
5352,1628571,Erik,McCree,1993-12-20,Louisiana Tech,USA,80.0,225.0,False,True,False,-1.0,-1.0,-1.0,Erik McCree
5353,1628575,Jaylen,Johnson,,,,,,,,,,,,Jaylen Johnson
5354,1628576,Bryce,Alford,1995-01-18,UCLA,USA,,1628576.0,False,False,False,-22.0,-22.0,-22.0,Bryce Alford
5355,1628577,Rashawn,Thomas,,,,,,,,,,,,Rashawn Thomas
5356,1628578,Amida,Brimah,1994-02-11,Connecticut,USA,82.0,230.0,False,False,True,-1.0,-1.0,-1.0,Amida Brimah
5357,1628579,Taylor,Braun,,,,,,,,,,,,Taylor Braun
5358,1628591,Craig,Sword,1994-01-16,Mississippi State,USA,75.0,196.0,True,False,False,-1.0,-1.0,-1.0,Craig Sword
5359,1628605,Dusty,Hannahs,1993-09-02,Arkansas,USA,75.0,210.0,True,False,False,2017.0,,,Dusty Hannahs
5360,1628610,Cody,Demps,,,,,,,,,,,,Cody Demps
5361,1628656,Billy,Garrett,1994-10-16,DePaul,USA,78.0,215.0,True,True,False,-1.0,-1.0,-1.0,Billy Garrett
5362,1628677,Durand,Scott,,,,,,,,,,,,Durand Scott
5363,1628679,Daniel,Dixon,,,,,,,,,,,,Daniel Dixon
5364,1628680,Torian,Graham,,,,,,,,,,,,Torian Graham
5365,1628681,Rodney,Purvis,1994-02-14,Connecticut,USA,76.0,1628681.0,True,False,False,-22.0,-22.0,-22.0,Rodney Purvis
5366,1628734,Yannis,Morin,,,,,,,,,,,,Yannis Morin
5367,1628769,Tahjere,McCall,1994-08-17,Tennessee State,USA,77.0,1628769.0,False,False,False,-22.0,-22.0,-22.0,Tahjere McCall
5368,1628778,Paul,Watson,1994-12-30,Fresno State,USA,78.0,210.0,True,False,False,-1.0,-1.0,-1.0,Paul Watson
5369,1628935,Aaron,Jackson,1986-05-06,Duquesne,USA,75.0,183.0,True,False,False,-1.0,-1.0,-1.0,Aaron Jackson
5370,1628959,Rawle,Alkins,1997-10-29,Arizona,USA,77.0,225.0,True,False,False,-1.0,-1.0,-1.0,Rawle Alkins
5371,1628960,Grayson,Allen,,,,,,False,True,False,,,,Grayson Allen
5372,1628961,Kostas,Antetokounmpo,1997-11-20,University of Dayton,Greece,82.0,200.0,False,True,False,2018.0,2.0,60.0,Kostas Antetokounmpo
5373,1628962,Udoka,Azubuike,1999-09-17,Kansas,Nigeria,83.0,270.0,False,True,True,2020.0,1.0,27.0,Udoka Azubuike
5374,1628963,Marvin,Bagley III,1999-03-14,Duke,USA,82.0,235.0,False,True,False,2018.0,1.0,2.0,Marvin Bagley III
5375,1628964,Mo,Bamba,,,,,,False,False,True,,,,Mo Bamba
5376,1628965,Jaylen,Barford,,,,,,,,,,,,Jaylen Barford
5377,1628966,Keita,Bates-Diop,,,,,,,,,,,,Keita Bates-Diop
5378,1628967,Tyus,Battle,,,,,,,,,,,,Tyus Battle
5379,1628968,Brian,Bowen II,1998-10-02,,USA,78.0,190.0,True,True,False,-1.0,-1.0,-1.0,Brian Bowen II
5380,1628969,Mikal,Bridges,,,,,,False,False,False,,,,Mikal Bridges
5381,1628970,Miles,Bridges,,,,,,False,False,False,,,,Miles Bridges
5382,1628971,Bruce,Brown,,,,,,True,False,False,,,,Bruce Brown
5383,1628972,Troy,Brown Jr.,1999-07-28,Oregon,USA,79.0,215.0,True,True,False,2018.0,1.0,15.0,Troy Brown Jr
5384,1628973,Jalen,Brunson,,,,,,False,False,False,,,,Jalen Brunson
5385,1628974,Tony,Carr,1997-10-11,Penn State,USA,,1628974.0,False,False,False,2018.0,2.0,51.0,Tony Carr
5386,1628975,Jevon,Carter,,,,,,True,False,False,,,,Jevon Carter
5387,1628976,Wendell,Carter Jr.,,,,,,False,False,False,,,,Wendell Carter Jr
5388,1628977,Hamidou,Diallo,1998-07-31,Kentucky,USA,77.0,202.0,True,False,False,2018.0,2.0,45.0,Hamidou Diallo
5389,1628978,Donte,DiVincenzo,,,,,,False,False,False,,,,Donte DiVincenzo
5390,1628979,Trevon,Duval,1998-08-03,Duke,USA,74.0,189.0,True,False,False,-1.0,-1.0,-1.0,Trevon Duval
5391,1628980,Jacob,Evans,1997-06-18,Cincinnati,USA,76.0,210.0,True,True,False,2018.0,1.0,28.0,Jacob Evans
5392,1628981,Bruno,Fernando,1998-08-15,Maryland,Anla,82.0,240.0,False,True,True,2019.0,2.0,34.0,Bruno Fernando
5393,1628982,Melvin,Frazier Jr.,1996-08-30,Tulane,USA,77.0,215.0,True,True,False,2018.0,2.0,35.0,Melvin Frazier Jr
5394,1628983,Shai,Gilgeous-Alexander,,,,,,False,False,False,,,,Shai Gilgeous-Alexander
5395,1628984,Devonte',Graham,1995-02-22,Kansas,USA,73.0,195.0,True,False,False,2018.0,2.0,34.0,Devonte' Graham
5396,1628985,Devon,Hall,1995-07-07,Virginia,USA,77.0,1628985.0,True,False,False,2018.0,2.0,53.0,Devon Hall
5397,1628987,Kevin,Hervey,1996-07-09,Texas-Arlington,USA,81.0,230.0,False,True,False,2018.0,2.0,57.0,Kevin Hervey
5398,1628988,Aaron,Holiday,,,,,,True,False,False,,,,Aaron Holiday
5399,1628989,Kevin,Huerter,,,,,,True,False,False,,,,Kevin Huerter
5400,1628990,Chandler,Hutchison,1996-04-26,Boise State,USA,78.0,210.0,True,True,False,2018.0,1.0,22.0,Chandler Hutchison
5401,1628991,Jaren,Jackson Jr.,,,,,,False,False,False,,,,Jaren Jackson Jr
5402,1628993,Alize,Johnson,1996-04-22,Missouri State,USA,80.0,1628993.0,False,False,False,2018.0,2.0,50.0,Alize Johnson
5403,1628994,George,King,1994-01-15,Colorado,USA,78.0,220.0,True,True,False,2018.0,2.0,59.0,George King
5404,1628995,Kevin,Knox II,,,,,,,,,,,,Kevin Knox II
5405,1628996,Sagaba,Konate,,,,,,,,,,,,Sagaba Konate
5406,1628997,Caleb,Martin,1995-09-28,Nevada,USA,77.0,205.0,False,True,False,-1.0,-1.0,-1.0,Caleb Martin
5407,1628998,Cody,Martin,,,,,,False,True,False,,,,Cody Martin
5408,1628999,Yante,Maten,1996-08-14,Georgia,USA,80.0,240.0,False,True,False,2018.0,,,Yante Maten
5409,1629000,Brandon,McCoy,,,,,,,,,,,,Brandon McCoy
5410,1629001,De'Anthony,Melton,,,,,,False,False,False,,,,De'Anthony Melton
5411,1629002,Chimezie,Metu,1997-03-22,Southern California,USA,81.0,225.0,False,True,True,2018.0,2.0,49.0,Chimezie Metu
5412,1629003,Shake,Milton,,,,,,True,False,False,,,,Shake Milton
5413,1629004,Svi,Mykhailiuk,,,,,,False,True,False,,,,Svi Mykhailiuk
5414,1629005,Malik,Newman,1997-02-21,Kansas,USA,75.0,190.0,True,False,False,2018.0,,,Malik Newman
5415,1629006,Josh,Okogie,,,,,,False,True,False,,,,Josh Okogie
5416,1629007,Jontay,Porter,1999-11-15,Missouri,USA,83.0,240.0,False,True,True,-1.0,-1.0,-1.0,Jontay Porter
5417,1629008,Michael,Porter Jr.,,,,,,False,False,False,,,,Michael Porter Jr
5418,1629009,Billy,Preston,,,,,,,,,,,,Billy Preston
5419,1629010,Jerome,Robinson,1997-02-22,Boston College,USA,77.0,1629010.0,True,False,False,2018.0,1.0,13.0,Jerome Robinson
5420,1629011,Mitchell,Robinson,1998-04-01,Western Kentucky,USA,84.0,240.0,False,True,True,2018.0,2.0,36.0,Mitchell Robinson
5421,1629012,Collin,Sexton,,,,,,False,False,False,,,,Collin Sexton
5422,1629013,Landry,Shamet,,,,,,,,,,,,Landry Shamet
5423,1629014,Anfernee,Simons,,,,,,False,False,False,,,,Anfernee Simons
5424,1629015,Zhaire,Smith,1999-06-04,Texas Tech,USA,75.0,205.0,True,False,False,2018.0,1.0,16.0,Zhaire Smith
5425,1629016,Omari,Spellman,1997-07-21,Villanova,USA,80.0,245.0,False,True,False,2018.0,1.0,30.0,Omari Spellman
5426,1629017,Khyri,Thomas,1996-05-08,Creighton,USA,75.0,1629017.0,True,False,False,2018.0,2.0,38.0,Khyri Thomas
5427,1629018,Gary,Trent Jr.,,,,,,True,False,False,,,,Gary Trent Jr
5428,1629019,Allonzo,Trier,1996-01-17,Arizona,USA,76.0,200.0,True,False,False,2018.0,,,Allonzo Trier
5429,1629020,Jarred,Vanderbilt,,,,,,False,False,True,,,,Jarred Vanderbilt
5430,1629021,Moritz,Wagner,1997-04-26,Michigan,Germany,83.0,1629021.0,False,True,True,2018.0,1.0,25.0,Moritz Wagner
5431,1629022,Lonnie,Walker IV,,,,,,False,True,False,,,,Lonnie Walker IV
5432,1629023,P.J.,Washington,,,,,,False,False,False,,,,PJ Washington
5433,1629026,Kenrich,Williams,,,,,,False,True,False,,,,Kenrich Williams
5434,1629027,Trae,Young,,,,,,False,False,False,,,,Trae Young
5435,1629028,Deandre,Ayton,1998-07-23,Arizona,Bahamas,84.0,250.0,False,False,True,2018.0,1.0,1.0,Deandre Ayton
5436,1629029,Luka,Doncic,1999-02-28,Real Madrid,Slovenia,79.0,230.0,True,True,False,2018.0,1.0,3.0,Luka Doncic
5437,1629033,Theo,Pinson,1995-11-05,North Carolina,USA,79.0,212.0,True,True,False,-1.0,-1.0,-1.0,Theo Pinson
5438,1629034,Ray,Spalding,1997-03-11,Louisville,USA,81.0,225.0,False,True,False,2018.0,2.0,56.0,Ray Spalding
5439,1629035,Carsen,Edwards,1998-03-12,Purdue,USA,71.0,200.0,True,False,False,2019.0,2.0,33.0,Carsen Edwards
5440,1629036,Isaac,Haas,,,,,,,,,,,,Isaac Haas
5441,1629037,Keenan,Evans,,,,,,,,,,,,Keenan Evans
5442,1629044,Shamorie,Ponds,1998-06-29,"St. John's, N.Y.",USA,72.0,175.0,True,False,False,-1.0,-1.0,-1.0,Shamorie Ponds
5443,1629045,Bonzie,Colson,1996-01-12,Notre Dame,USA,78.0,225.0,False,True,False,-1.0,-1.0,-1.0,Bonzie Colson
5444,1629048,ga,Bitadze,1999-07-20,Mega Basket,Georgia,83.0,250.0,False,True,True,2019.0,1.0,18.0,ga Bitadze
5445,1629050,Jeffrey,Carroll,,,,,,,,,,,,Jeffrey Carroll
5446,1629052,Oshae,Brissett,1998-06-20,Syracuse,Canada,79.0,210.0,True,True,False,-1.0,-1.0,-1.0,Oshae Brissett
5447,1629053,Vincent,Edwards,1996-04-05,Purdue,USA,80.0,225.0,False,True,False,2018.0,2.0,52.0,Vincent Edwards
5448,1629055,Donte,Grantham,1995-03-19,Clemson,USA,80.0,215.0,False,True,False,2018.0,,,Donte Grantham
5449,1629056,Terence,Davis,1997-05-16,Mississippi,USA,76.0,201.0,True,False,False,-1.0,-1.0,-1.0,Terence Davis
5450,1629057,Robert,Williams III,,,,,,False,False,False,,,,Robert Williams III
5451,1629058,Dzanan,Musa,1999-05-08,Cedevita,Bosnia and Herzegovina,81.0,217.0,True,True,False,2018.0,1.0,29.0,Dzanan Musa
5452,1629059,Elie,Okobo,1997-10-23,Elan Bearnais,France,75.0,190.0,True,True,False,2018.0,2.0,31.0,Elie Okobo
5453,1629060,Rui,Hachimura,,,,,,False,False,False,,,,Rui Hachimura
5454,1629061,Deng,Adel,1997-02-01,Louisville,South Sudan,79.0,200.0,False,True,False,2018.0,,,Deng Adel
5455,1629065,Ky,Bowman,1997-06-16,Boston College,USA,73.0,187.0,True,False,False,-1.0,-1.0,-1.0,Ky Bowman
5456,1629066,Rodions,Kurucs,1998-02-05,FC Barcelona,Latvia,81.0,228.0,False,True,False,2018.0,2.0,40.0,Rodions Kurucs
5457,1629067,Isaac,Bonga,1999-11-08,Skyliners Frankfurt,Germany,80.0,180.0,True,False,False,2018.0,2.0,39.0,Isaac Bonga
5458,1629070,Matur,Maker,,,,,,,,,,,,Matur Maker
5459,1629071,LiAngelo,Ball,1998-11-24,,USA,,,,,,2018.0,,,LiAngelo Ball
5460,1629076,Tyler,Cook,1997-09-23,Iowa,USA,80.0,1629076.0,False,True,False,-22.0,-22.0,-22.0,Tyler Cook
5461,1629078,Doral,Moore,,,,,,,,,,,,Doral Moore
5462,1629083,Arnoldas,Kulboka,1998-01-04,,Lithuania,82.0,209.0,False,True,False,2018.0,2.0,55.0,Arnoldas Kulboka
5463,1629091,Elijah,Bryant,1995-04-19,Brigham Young,USA,77.0,210.0,True,False,False,-1.0,-1.0,-1.0,Elijah Bryant
5464,1629093,Tyler,Davis,1997-05-22,Texas A&M,USA,82.0,266.0,False,False,True,-1.0,-1.0,-1.0,Tyler Davis
5465,1629094,Marcus,Derrickson,1996-02-01,Georgetown,USA,79.0,249.0,False,True,False,-1.0,-1.0,-1.0,Marcus Derrickson
5466,1629096,Harry,Froling,,,,,,,,,,,,Harry Froling
5467,1629097,Terry,Larrier,,,,,,,,,,,,Terry Larrier
5468,1629098,Jack,McVeigh,1996-06-27,Nebraska-Lincoln,Australia,80.0,1629098.0,True,True,False,-22.0,-22.0,-22.0,Jack McVeigh
5469,1629102,Brandon,Sampson,1997-05-01,Louisiana State,USA,77.0,184.0,True,False,False,2018.0,,,Brandon Sampson
5470,1629103,Kelan,Martin,1995-08-03,Butler,USA,77.0,230.0,False,True,False,-1.0,-1.0,-1.0,Kelan Martin
5471,1629109,Gary,Clark,1994-11-16,Cincinnati,USA,78.0,1629109.0,False,True,False,-22.0,-22.0,-22.0,Gary Clark
5472,1629111,Jock,Landale,,,,,,False,False,True,,,,Jock Landale
